Subbasin,Year,BMP_0,BMP_1,BMP_2,BMP_3,BMP_4,BMP_5,BMP_6,BMP_7,BMP_8,BMP_9,BMP_10,BMP_11,BMP_12,BMP_13,BMP_14,BMP_15,BMP_16,BMP_17,BMP_18,BMP_19,BMP_20,BMP_21,BMP_22,BMP_23,BMP_24,BMP_25,BMP_26,BMP_27,BMP_28,BMP_29,BMP_30,BMP_31,BMP_32,BMP_33,BMP_34,BMP_35,BMP_36,BMP_37,BMP_38,BMP_39,BMP_40,BMP_41,BMP_42,BMP_43,BMP_44,BMP_45,BMP_46,BMP_47,BMP_48,BMP_49,BMP_50,BMP_51,BMP_52,BMP_53,BMP_54,BMP_55,BMP56,BMP57,BMP58,BMP59,BMP60,BMP61
18,2014,9679.85252,9642.694762,9642.694762,9642.694762,9501.118077,9501.118077,9501.118077,9292.087922,9292.087922,9292.087922,9663.194795,9663.194795,9663.194795,9529.945142,9529.945142,9529.945142,9326.778346,9326.778346,9326.778346,9625.302448,9625.302448,9625.302448,9480.63586,9480.63586,9480.63586,9266.134665,9266.134665,9266.134665,9648.11469,9648.11469,9648.11469,9508.92797,9508.92797,9508.92797,9303.557417,9303.557417,9303.557417,9608.140989,9608.140989,9608.140989,9459.315241,9459.315241,9459.315241,9240.487335,9240.487335,9240.487335,9631.296908,9631.296908,9631.296908,9488.30695,9488.30695,9488.30695,9277.57367,9277.57367,9277.57367,,9679.85252,9679.85252,9679.85252,9679.85252,9679.85252,9679.85252
19,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
20,2014,10299.9956,10265.87137,10265.87137,10265.87137,10238.93932,10238.93932,10238.93932,10221.631,10221.631,10221.631,10276.58525,10276.58525,10276.58525,10252.40849,10252.40849,10252.40849,10233.67487,10233.67487,10233.67487,10255.55982,10255.55982,10255.55982,10226.03939,10226.03939,10226.03939,10207.73218,10207.73218,10207.73218,10267.16562,10267.16562,10267.16562,10240.29676,10240.29676,10240.29676,10222.53718,10222.53718,10222.53718,10242.66699,10242.66699,10242.66699,10211.83632,10211.83632,10211.83632,10193.44748,10193.44748,10193.44748,10256.74841,10256.74841,10256.74841,10227.15873,10227.15873,10227.15873,10208.45096,10208.45096,10208.45096,,10299.9956,10299.9956,10299.9956,10299.9956,10299.9956,10299.9956
21,2014,10302.9873,10268.90302,10268.90302,10268.90302,10244.14796,10244.14796,10244.14796,10231.20264,10231.20264,10231.20264,10279.41366,10279.41366,10279.41366,10257.48728,10257.48728,10257.48728,10242.85403,10242.85403,10242.85403,10258.79496,10258.79496,10258.79496,10231.55407,10231.55407,10231.55407,10217.59664,10217.59664,10217.59664,10270.23359,10270.23359,10270.23359,10245.54422,10245.54422,10245.54422,10232.15627,10232.15627,10232.15627,10245.91569,10245.91569,10245.91569,10217.46897,10217.46897,10217.46897,10203.76027,10203.76027,10203.76027,10260.03341,10260.03341,10260.03341,10232.71638,10232.71638,10232.71638,10218.37507,10218.37507,10218.37507,,10302.9873,10302.9873,10302.9873,10302.9873,10302.9873,10302.9873
22,2014,10304.97174,10270.95516,10270.95516,10270.95516,10247.78895,10247.78895,10247.78895,10239.37178,10239.37178,10239.37178,10281.41703,10281.41703,10281.41703,10261.14401,10261.14401,10261.14401,10251.06236,10251.06236,10251.06236,10260.97788,10260.97788,10260.97788,10235.38956,10235.38956,10235.38956,10226.00295,10226.00295,10226.00295,10272.33655,10272.33655,10272.33655,10249.25452,10249.25452,10249.25452,10240.39649,10240.39649,10240.39649,10247.65885,10247.65885,10247.65885,10221.36971,10221.36971,10221.36971,10212.48143,10212.48143,10212.48143,10262.27017,10262.27017,10262.27017,10236.6216,10236.6216,10236.6216,10226.85753,10226.85753,10226.85753,,10304.97174,10304.97174,10304.97174,10304.97174,10304.97174,10304.97174
23,2014,10450.181,10404.0973,10404.0973,10404.0973,10270.92961,10270.92961,10270.92961,10120.87255,10120.87255,10120.87255,10435.9361,10435.9361,10435.9361,10304.68334,10304.68334,10304.68334,10159.7475,10159.7475,10159.7475,10379.67145,10379.67145,10379.67145,10244.64066,10244.64066,10244.64066,10092.13197,10092.13197,10092.13197,10411.72232,10411.72232,10411.72232,10279.35581,10279.35581,10279.35581,10131.06423,10131.06423,10131.06423,10353.65855,10353.65855,10353.65855,10215.88461,10215.88461,10215.88461,10062.28324,10062.28324,10062.28324,10386.86305,10386.86305,10386.86305,10252.69128,10252.69128,10252.69128,10101.82475,10101.82475,10101.82475,,10450.181,10450.181,10450.181,10450.181,10450.181,10450.181
24,2014,10466.36473,10436.61283,10436.61283,10436.61283,10401.46317,10401.46317,10401.46317,10318.54723,10318.54723,10318.54723,10449.81646,10449.81646,10449.81646,10417.03655,10417.03655,10417.03655,10337.62769,10337.62769,10337.62769,10426.08269,10426.08269,10426.08269,10388.70921,10388.70921,10388.70921,10302.88509,10302.88509,10302.88509,10438.69311,10438.69311,10438.69311,10404.04728,10404.04728,10404.04728,10323.02294,10323.02294,10323.02294,10414.26671,10414.26671,10414.26671,10372.61804,10372.61804,10372.61804,10284.85028,10284.85028,10284.85028,10428.03905,10428.03905,10428.03905,10391.08666,10391.08666,10391.08666,10307.1007,10307.1007,10307.1007,,10466.36473,10466.36473,10466.36473,10466.36473,10466.36473,10466.36473
25,2014,10728.84009,10687.84095,10687.84095,10687.84095,10642.60331,10642.60331,10642.60331,10573.41308,10573.41308,10573.41308,10727.37483,10727.37483,10727.37483,10678.92278,10678.92278,10678.92278,10610.73689,10610.73689,10610.73689,10659.96709,10659.96709,10659.96709,10614.88992,10614.88992,10614.88992,10546.43889,10546.43889,10546.43889,10699.18714,10699.18714,10699.18714,10651.20177,10651.20177,10651.20177,10582.70636,10582.70636,10582.70636,10628.06229,10628.06229,10628.06229,10584.58211,10584.58211,10584.58211,10516.37947,10516.37947,10516.37947,10670.34752,10670.34752,10670.34752,10622.90867,10622.90867,10622.90867,10554.91616,10554.91616,10554.91616,,10728.84009,10728.84009,10728.84009,10728.84009,10728.84009,10728.84009
26,2014,10589.22891,10546.34468,10546.34468,10546.34468,10510.21476,10510.21476,10510.21476,10448.13001,10448.13001,10448.13001,10569.91855,10569.91855,10569.91855,10535.61771,10535.61771,10535.61771,10473.6015,10473.6015,10473.6015,10524.59529,10524.59529,10524.59529,10489.92251,10489.92251,10489.92251,10424.26439,10424.26439,10424.26439,10550.27276,10550.27276,10550.27276,10514.02119,10514.02119,10514.02119,10452.44031,10452.44031,10452.44031,10501.5038,10501.5038,10501.5038,10466.59125,10466.59125,10466.59125,10399.83049,10399.83049,10399.83049,10528.13785,10528.13785,10528.13785,10493.25219,10493.25219,10493.25219,10428.14217,10428.14217,10428.14217,,10589.22891,10589.22891,10589.22891,10589.22891,10589.22891,10589.22891
27,2014,10425.91114,10393.92456,10393.92456,10393.92456,10393.82921,10393.82921,10393.82921,10393.06102,10393.06102,10393.06102,10401.31936,10401.31936,10401.31936,10401.23224,10401.23224,10401.23224,10400.04195,10400.04195,10400.04195,10389.02791,10389.02791,10389.02791,10388.37548,10388.37548,10388.37548,10386.9506,10386.9506,10386.9506,10395.90591,10395.90591,10395.90591,10394.84419,10394.84419,10394.84419,10394.58975,10394.58975,10394.58975,10381.92777,10381.92777,10381.92777,10381.75689,10381.75689,10381.75689,10380.77647,10380.77647,10380.77647,10389.90239,10389.90239,10389.90239,10388.81681,10388.81681,10388.81681,10388.45468,10388.45468,10388.45468,,10425.91114,10425.91114,10425.91114,10425.91114,10425.91114,10425.91114
28,2014,10111.91518,10079.95544,10079.95544,10079.95544,10070.91318,10070.91318,10070.91318,10053.11262,10053.11262,10053.11262,10089.13863,10089.13863,10089.13863,10080.7582,10080.7582,10080.7582,10065.40276,10065.40276,10065.40276,10069.79685,10069.79685,10069.79685,10061.64614,10061.64614,10061.64614,10043.43845,10043.43845,10043.43845,10081.72503,10081.72503,10081.72503,10073.86696,10073.86696,10073.86696,10056.50525,10056.50525,10056.50525,10060.02478,10060.02478,10060.02478,10051.13086,10051.13086,10051.13086,10030.64517,10030.64517,10030.64517,10071.98269,10071.98269,10071.98269,10063.54905,10063.54905,10063.54905,10046.29402,10046.29402,10046.29402,,10111.91518,10111.91518,10111.91518,10111.91518,10111.91518,10111.91518
29,2014,11242.78544,11198.88557,11198.88557,11198.88557,11152.01509,11152.01509,11152.01509,11119.0334,11119.0334,11119.0334,11216.79843,11216.79843,11216.79843,11173.21332,11173.21332,11173.21332,11142.35944,11142.35944,11142.35944,11185.47141,11185.47141,11185.47141,11137.50506,11137.50506,11137.50506,11102.86531,11102.86531,11102.86531,11203.89994,11203.89994,11203.89994,11157.75099,11157.75099,11157.75099,11125.43965,11125.43965,11125.43965,11170.75188,11170.75188,11170.75188,11119.80252,11119.80252,11119.80252,11082.99356,11082.99356,11082.99356,11189.22856,11189.22856,11189.22856,11143.24218,11143.24218,11143.24218,11109.06565,11109.06565,11109.06565,,11242.78544,11242.78544,11242.78544,11242.78544,11242.78544,11242.78544
30,2014,10465.13667,10433.30926,10433.30926,10433.30926,10402.30104,10402.30104,10402.30104,10332.33627,10332.33627,10332.33627,10447.51427,10447.51427,10447.51427,10418.41779,10418.41779,10418.41779,10353.36528,10353.36528,10353.36528,10420.71532,10420.71532,10420.71532,10388.19536,10388.19536,10388.19536,10316.60628,10316.60628,10316.60628,10436.91013,10436.91013,10436.91013,10405.40354,10405.40354,10405.40354,10337.01975,10337.01975,10337.01975,10407.71453,10407.71453,10407.71453,10373.37464,10373.37464,10373.37464,10299.0984,10299.0984,10299.0984,10424.77453,10424.77453,10424.77453,10391.60501,10391.60501,10391.60501,10321.15653,10321.15653,10321.15653,,10465.13667,10465.13667,10465.13667,10465.13667,10465.13667,10465.13667
31,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
32,2014,11229.06417,11180.97797,11180.97797,11180.97797,11031.41621,11031.41621,11031.41621,10872.72793,10872.72793,10872.72793,11216.10118,11216.10118,11216.10118,11076.44947,11076.44947,11076.44947,10926.39881,10926.39881,10926.39881,11159.00787,11159.00787,11159.00787,11000.0284,11000.0284,11000.0284,10840.12591,10840.12591,10840.12591,11193.44137,11193.44137,11193.44137,11049.26106,11049.26106,11049.26106,10895.11946,10895.11946,10895.11946,11132.98398,11132.98398,11132.98398,10970.48944,10970.48944,10970.48944,10808.0853,10808.0853,10808.0853,11171.44204,11171.44204,11171.44204,11018.97304,11018.97304,11018.97304,10862.30883,10862.30883,10862.30883,,11229.06417,11229.06417,11229.06417,11229.06417,11229.06417,11229.06417
33,2014,10914.62351,10872.66872,10872.66872,10872.66872,10799.93487,10799.93487,10799.93487,10704.96724,10704.96724,10704.96724,10892.77002,10892.77002,10892.77002,10824.42834,10824.42834,10824.42834,10734.6726,10734.6726,10734.6726,10854.26409,10854.26409,10854.26409,10778.55706,10778.55706,10778.55706,10679.91364,10679.91364,10679.91364,10876.63579,10876.63579,10876.63579,10804.97031,10804.97031,10804.97031,10711.74055,10711.74055,10711.74055,10836.07258,10836.07258,10836.07258,10755.58917,10755.58917,10755.58917,10653.03219,10653.03219,10653.03219,10858.25962,10858.25962,10858.25962,10786.09468,10786.09468,10786.09468,10686.58239,10686.58239,10686.58239,,10914.62351,10914.62351,10914.62351,10914.62351,10914.62351,10914.62351
34,2014,11343.2736,11308.81113,11308.81113,11308.81113,11404.47974,11404.47974,11404.47974,11457.65543,11457.65543,11457.65543,11327.40476,11327.40476,11327.40476,11425.73884,11425.73884,11425.73884,11481.36952,11481.36952,11481.36952,11294.40911,11294.40911,11294.40911,11387.97103,11387.97103,11387.97103,11437.42205,11437.42205,11437.42205,11315.52702,11315.52702,11315.52702,11411.0426,11411.0426,11411.0426,11463.77941,11463.77941,11463.77941,11277.93409,11277.93409,11277.93409,11369.83219,11369.83219,11369.83219,11414.73758,11414.73758,11414.73758,11299.36357,11299.36357,11299.36357,11395.1471,11395.1471,11395.1471,11443.40842,11443.40842,11443.40842,,11343.2736,11343.2736,11343.2736,11343.2736,11343.2736,11343.2736
35,2014,11221.54629,11181.65607,11181.65607,11181.65607,11158.17148,11158.17148,11158.17148,11148.31663,11148.31663,11148.31663,11198.04023,11198.04023,11198.04023,11179.17503,11179.17503,11179.17503,11168.2011,11168.2011,11168.2011,11165.06951,11165.06951,11165.06951,11143.53127,11143.53127,11143.53127,11130.53718,11130.53718,11130.53718,11185.29456,11185.29456,11185.29456,11162.78833,11162.78833,11162.78833,11153.17278,11153.17278,11153.17278,11150.10411,11150.10411,11150.10411,11122.63172,11122.63172,11122.63172,11111.17245,11111.17245,11111.17245,11168.69385,11168.69385,11168.69385,11148.00876,11148.00876,11148.00876,11137.47427,11137.47427,11137.47427,,11221.54629,11221.54629,11221.54629,11221.54629,11221.54629,11221.54629
36,2014,11577.56054,11534.14639,11534.14639,11534.14639,11515.80144,11515.80144,11515.80144,11494.12628,11494.12628,11494.12628,11552.85645,11552.85645,11552.85645,11540.89086,11540.89086,11540.89086,11519.25003,11519.25003,11519.25003,11511.08572,11511.08572,11511.08572,11490.50747,11490.50747,11490.50747,11463.7467,11463.7467,11463.7467,11532.52496,11532.52496,11532.52496,11516.91811,11516.91811,11516.91811,11492.62514,11492.62514,11492.62514,11484.19343,11484.19343,11484.19343,11461.34399,11461.34399,11461.34399,11429.51756,11429.51756,11429.51756,11504.57455,11504.57455,11504.57455,11489.88331,11489.88331,11489.88331,11461.09589,11461.09589,11461.09589,,11577.56054,11577.56054,11577.56054,11577.56054,11577.56054,11577.56054
37,2014,11226.43216,11180.70678,11180.70678,11180.70678,11131.2177,11131.2177,11131.2177,11099.20558,11099.20558,11099.20558,11201.00408,11201.00408,11201.00408,11154.71965,11154.71965,11154.71965,11124.68524,11124.68524,11124.68524,11166.39167,11166.39167,11166.39167,11115.18676,11115.18676,11115.18676,11081.00819,11081.00819,11081.00819,11187.54332,11187.54332,11187.54332,11137.67091,11137.67091,11137.67091,11106.26283,11106.26283,11106.26283,11149.22137,11149.22137,11149.22137,11095.61521,11095.61521,11095.61521,11060.0971,11060.0971,11060.0971,11170.83522,11170.83522,11170.83522,11121.49979,11121.49979,11121.49979,11087.98949,11087.98949,11087.98949,,11226.43216,11226.43216,11226.43216,11226.43216,11226.43216,11226.43216
38,2014,10426.50386,10394.4089,10394.4089,10394.4089,10394.28119,10394.28119,10394.28119,10393.30683,10393.30683,10393.30683,10401.6675,10401.6675,10401.6675,10401.56153,10401.56153,10401.56153,10400.24707,10400.24707,10400.24707,10389.05999,10389.05999,10389.05999,10388.64277,10388.64277,10388.64277,10387.25246,10387.25246,10387.25246,10396.17362,10396.17362,10396.17362,10395.12537,10395.12537,10395.12537,10394.85355,10394.85355,10394.85355,10382.39104,10382.39104,10382.39104,10382.17052,10382.17052,10382.17052,10381.76914,10381.76914,10381.76914,10390.17512,10390.17512,10390.17512,10389.04361,10389.04361,10389.04361,10388.6643,10388.6643,10388.6643,,10426.50386,10426.50386,10426.50386,10426.50386,10426.50386,10426.50386
39,2014,11200.242,11160.272,11160.272,11160.272,11140.2284,11140.2284,11140.2284,11135.0284,11135.0284,11135.0284,11177.562,11177.562,11177.562,11163.212,11163.212,11163.212,11155.732,11155.732,11155.732,11141.9884,11141.9884,11141.9884,11123.9484,11123.9484,11123.9484,11115.0412,11115.0412,11115.0412,11164.322,11164.322,11164.322,11145.1284,11145.1284,11145.1284,11139.9484,11139.9484,11139.9484,11125.3612,11125.3612,11125.3612,11100.4112,11100.4112,11100.4112,11093.8748,11093.8748,11093.8748,11145.9584,11145.9584,11145.9584,11128.6484,11128.6484,11128.6484,11122.8412,11122.8412,11122.8412,,11200.242,11200.242,11200.242,11200.242,11200.242,11200.242
40,2014,10927.22255,10890.07464,10890.07464,10890.07464,10809.80906,10809.80906,10809.80906,10704.99759,10704.99759,10704.99759,10930.52708,10930.52708,10930.52708,10859.22978,10859.22978,10859.22978,10765.40821,10765.40821,10765.40821,10861.89178,10861.89178,10861.89178,10780.15422,10780.15422,10780.15422,10672.63127,10672.63127,10672.63127,10906.93508,10906.93508,10906.93508,10832.38492,10832.38492,10832.38492,10735.94741,10735.94741,10735.94741,10833.39201,10833.39201,10833.39201,10747.21714,10747.21714,10747.21714,10636.86288,10636.86288,10636.86288,10879.16807,10879.16807,10879.16807,10802.46155,10802.46155,10802.46155,10700.64961,10700.64961,10700.64961,,10927.22255,10927.22255,10927.22255,10927.22255,10927.22255,10927.22255
41,2014,11214.04485,11175.30397,11175.30397,11175.30397,11155.82514,11155.82514,11155.82514,11124.39854,11124.39854,11124.39854,11178.4457,11178.4457,11178.4457,11151.25364,11151.25364,11151.25364,11145.4517,11145.4517,11145.4517,11153.26742,11153.26742,11153.26742,11123.94441,11123.94441,11123.94441,11090.78517,11090.78517,11090.78517,11156.1532,11156.1532,11156.1532,11122.98371,11122.98371,11122.98371,11114.17207,11114.17207,11114.17207,11129.46408,11129.46408,11129.46408,11089.83487,11089.83487,11089.83487,11051.75024,11051.75024,11051.75024,11127.94312,11127.94312,11127.94312,11103.33362,11103.33362,11103.33362,11076.71686,11076.71686,11076.71686,,11214.04485,11214.04485,11214.04485,11214.04485,11214.04485,11214.04485
42,2014,11212.52188,11168.31265,11168.31265,11168.31265,11123.09417,11123.09417,11123.09417,11101.12668,11101.12668,11101.12668,11187.17202,11187.17202,11187.17202,11147.3025,11147.3025,11147.3025,11125.25093,11125.25093,11125.25093,11151.79427,11151.79427,11151.79427,11106.45874,11106.45874,11106.45874,11081.46769,11081.46769,11081.46769,11172.6582,11172.6582,11172.6582,11129.05744,11129.05744,11129.05744,11107.14961,11107.14961,11107.14961,11134.87076,11134.87076,11134.87076,11084.56143,11084.56143,11084.56143,11060.159,11060.159,11060.159,11155.72122,11155.72122,11155.72122,11111.88609,11111.88609,11111.88609,11089.02179,11089.02179,11089.02179,,11537.37952,11163.36176,11441.57501,11537.64372,11537.64372,11442.91177
43,2014,11201.88283,11160.97209,11160.97209,11160.97209,11135.12996,11135.12996,11135.12996,11133.11256,11133.11256,11133.11256,11172.3249,11172.3249,11172.3249,11150.84433,11150.84433,11150.84433,11154.05849,11154.05849,11154.05849,11141.0474,11141.0474,11141.0474,11128.81936,11128.81936,11128.81936,11106.8981,11106.8981,11106.8981,11152.65443,11152.65443,11152.65443,11127.73959,11127.73959,11127.73959,11128.87884,11128.87884,11128.87884,11120.38908,11120.38908,11120.38908,11102.14227,11102.14227,11102.14227,11076.56293,11076.56293,11076.56293,11128.87269,11128.87269,11128.87269,11101.52553,11101.52553,11101.52553,11100.66676,11100.66676,11100.66676,,11201.88283,11201.88283,11201.88283,11201.88283,11201.88283,11201.88283
44,2014,11011.49239,10972.03469,10972.03469,10972.03469,10932.06176,10932.06176,10932.06176,10862.07426,10862.07426,10862.07426,10992.05796,10992.05796,10992.05796,10956.19428,10956.19428,10956.19428,10892.43787,10892.43787,10892.43787,10951.83613,10951.83613,10951.83613,10911.10384,10911.10384,10911.10384,10839.15306,10839.15306,10839.15306,10977.10644,10977.10644,10977.10644,10938.16176,10938.16176,10938.16176,10872.19972,10872.19972,10872.19972,10932.82261,10932.82261,10932.82261,10887.8178,10887.8178,10887.8178,10813.07434,10813.07434,10813.07434,10957.8572,10957.8572,10957.8572,10917.25164,10917.25164,10917.25164,10846.77291,10846.77291,10846.77291,,11011.49239,11011.49239,11011.49239,11011.49239,11011.49239,11011.49239
45,2014,11197.67848,11156.0809,11156.0809,11156.0809,11153.1658,11153.1658,11153.1658,11139.55239,11139.55239,11139.55239,11170.1852,11170.1852,11170.1852,11150.48677,11150.48677,11150.48677,11156.80166,11156.80166,11156.80166,11136.79848,11136.79848,11136.79848,11129.96454,11129.96454,11129.96454,11111.90366,11111.90366,11111.90366,11151.33979,11151.33979,11151.33979,11128.95451,11128.95451,11128.95451,11134.24104,11134.24104,11134.24104,11117.15412,11117.15412,11117.15412,11105.68392,11105.68392,11105.68392,11083.25342,11083.25342,11083.25342,11129.00799,11129.00799,11129.00799,11105.40388,11105.40388,11105.40388,11108.52757,11108.52757,11108.52757,,11197.67848,11197.67848,11197.67848,11197.67848,11197.67848,11197.67848
1,2015,10477.46098,10403.34012,10403.34012,10403.34012,10121.67764,10121.67764,10121.67764,10070.59533,10070.59533,10070.59533,10435.27932,10435.27932,10435.27932,10151.60763,10151.60763,10151.60763,10110.8735,10110.8735,10110.8735,10369.9723,10369.9723,10369.9723,10086.38301,10086.38301,10086.38301,10034.5067,10034.5067,10034.5067,10401.63974,10401.63974,10401.63974,10117.85876,10117.85876,10117.85876,10076.98129,10076.98129,10076.98129,10334.62565,10334.62565,10334.62565,10049.27817,10049.27817,10049.27817,9998.16993,9998.16993,9998.16993,10369.35525,10369.35525,10369.35525,10082.65101,10082.65101,10082.65101,10040.95871,10040.95871,10040.95871,,10477.46098,10477.46098,10477.46098,10477.46098,10477.46098,10477.46098
2,2015,10819.97016,10769.48609,10769.48609,10769.48609,10626.42427,10626.42427,10626.42427,10539.31099,10539.31099,10539.31099,10803.09059,10803.09059,10803.09059,10669.92047,10669.92047,10669.92047,10584.38482,10584.38482,10584.38482,10735.54709,10735.54709,10735.54709,10590.76452,10590.76452,10590.76452,10502.17007,10502.17007,10502.17007,10770.57222,10770.57222,10770.57222,10635.75323,10635.75323,10635.75323,10549.58004,10549.58004,10549.58004,10699.64409,10699.64409,10699.64409,10552.8,10552.8,10552.8,10462.55711,10462.55711,10462.55711,10735.71662,10735.71662,10735.71662,10599.91721,10599.91721,10599.91721,10511.79762,10511.79762,10511.79762,,10819.97016,10819.97016,10819.97016,10819.97016,10819.97016,10819.97016
3,2015,10911.68232,10856.43048,10856.43048,10856.43048,10753.24772,10753.24772,10753.24772,10688.02688,10688.02688,10688.02688,10874.44237,10874.44237,10874.44237,10776.45192,10776.45192,10776.45192,10706.23872,10706.23872,10706.23872,10834.97575,10834.97575,10834.97575,10726.79643,10726.79643,10726.79643,10660.36076,10660.36076,10660.36076,10854.37574,10854.37574,10854.37574,10752.76534,10752.76534,10752.76534,10680.25308,10680.25308,10680.25308,10811.82202,10811.82202,10811.82202,10698.53328,10698.53328,10698.53328,10629.18404,10629.18404,10629.18404,10832.86355,10832.86355,10832.86355,10726.36449,10726.36449,10726.36449,10650.4945,10650.4945,10650.4945,,10911.68232,10911.68232,10911.68232,10911.68232,10911.68232,10911.68232
4,2015,10447.70944,11066.96938,11066.96938,11066.96938,11034.83427,11034.83427,10377.79636,11017.06524,11016.54132,10360.968,11072.59097,11072.59097,11072.66732,11043.63296,11043.63296,10386.67489,11022.48357,10367.15819,10367.15819,11059.87993,11059.87993,11059.87993,11024.28915,10367.66168,11024.28915,11006.11375,11006.64817,11006.11375,11065.96245,11065.96245,11065.96245,10377.59531,11034.32013,11033.85715,11012.21868,11012.21868,11012.21868,11050.73932,10393.76935,11050.73932,11013.59979,11013.59979,11013.59979,10992.61665,10337.26046,10991.81186,11058.7013,10402.28046,11058.7013,11023.64932,11023.15972,11023.64932,11000.94525,11000.94525,11000.94525,,11104.70323,11104.70323,11104.70323,11104.70323,11104.70323,11104.70323
5,2015,5531.649151,10877.83116,10877.83116,10877.83116,10746.20651,10746.20651,5429.505268,10701.58033,10596.01204,5377.506993,10895.38107,10895.38107,10937.36496,10838.71364,10838.71364,5442.085916,10633.45063,5396.778873,5396.778873,10856.18688,10856.18688,10856.18688,10716.44954,5417.69646,10716.44954,10559.26556,10669.97816,10559.26556,10875.24166,10875.24166,10875.24166,5431.888465,10815.30136,10740.78509,10601.89702,10601.89702,10601.89702,10830.2829,5465.846665,10830.2829,10686.47559,10686.47559,10686.47559,10638.01629,5347.902298,10521.59862,10851.12547,5478.290728,10851.12547,10789.12607,10710.41679,10789.12607,10565.32208,10565.32208,10565.32208,,10932.01257,10932.01257,10932.01257,10932.01257,10932.01257,10932.01257
6,2015,10603.68515,10561.02821,10561.02821,10561.02821,10416.07396,10416.07396,10416.07396,10292.17022,10292.17022,10292.17022,10598.88604,10598.88604,10598.88604,10477.63038,10477.63038,10477.63038,10362.03326,10362.03326,10362.03326,10528.97854,10528.97854,10528.97854,10384.10624,10384.10624,10384.10624,10258.31888,10258.31888,10258.31888,10567.46337,10567.46337,10567.46337,10445.82828,10445.82828,10445.82828,10329.58309,10329.58309,10329.58309,10496.73765,10496.73765,10496.73765,10350.46684,10350.46684,10350.46684,10222.80613,10222.80613,10222.80613,10535.54451,10535.54451,10535.54451,10412.23498,10412.23498,10412.23498,10284.19395,10284.19395,10284.19395,,10603.68515,10603.68515,10603.68515,10603.68515,10603.68515,10603.68515
7,2015,10989.46704,10941.07944,10941.07944,10941.07944,10835.60013,10835.60013,10835.60013,10724.68175,10724.68175,10724.68175,10954.23105,10954.23105,10954.23105,10852.25718,10852.25718,10852.25718,10752.33009,10752.33009,10752.33009,10923.7086,10923.7086,10923.7086,10811.12978,10811.12978,10811.12978,10694.69073,10694.69073,10694.69073,10938.85612,10938.85612,10938.85612,10832.147,10832.147,10832.147,10725.78618,10725.78618,10725.78618,10903.82262,10903.82262,10903.82262,10785.01179,10785.01179,10785.01179,10663.88342,10663.88342,10663.88342,10919.12345,10919.12345,10919.12345,10807.44889,10807.44889,10807.44889,10695.33859,10695.33859,10695.33859,,10989.46704,10989.46704,10989.46704,10989.46704,10989.46704,10989.46704
8,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2015,10727.0279,10678.41803,10678.41803,10678.41803,10550.38248,10550.38248,10550.38248,10452.91493,10452.91493,10452.91493,10691.27387,10691.27387,10691.27387,10569.55984,10569.55984,10569.55984,10476.5527,10476.5527,10476.5527,10658.43003,10658.43003,10658.43003,10523.59417,10523.59417,10523.59417,10423.67991,10423.67991,10423.67991,10672.04736,10672.04736,10672.04736,10544.4859,10544.4859,10544.4859,10446.93087,10446.93087,10446.93087,10637.37501,10637.37501,10637.37501,10496.88916,10496.88916,10496.88916,10390.5128,10390.5128,10390.5128,10652.09666,10652.09666,10652.09666,10517.77175,10517.77175,10517.77175,10416.49359,10416.49359,10416.49359,,10727.0279,10727.0279,10727.0279,10727.0279,10727.0279,10727.0279
10,2015,10982.39418,10929.68425,10929.68425,10929.68425,10818.47763,10818.47763,10818.47763,10683.52856,10683.52856,10683.52856,10944.3993,10944.3993,10944.3993,10841.55874,10841.55874,10841.55874,10717.7918,10717.7918,10717.7918,10910.39644,10910.39644,10910.39644,10791.86219,10791.86219,10791.86219,10651.93067,10651.93067,10651.93067,10926.9372,10926.9372,10926.9372,10818.16853,10818.16853,10818.16853,10687.48839,10687.48839,10687.48839,10889.99546,10889.99546,10889.99546,10763.15829,10763.15829,10763.15829,10618.48285,10618.48285,10618.48285,10907.74509,10907.74509,10907.74509,10791.97233,10791.97233,10791.97233,10658.06729,10658.06729,10658.06729,,10982.39418,10982.39418,10982.39418,10982.39418,10982.39418,10982.39418
11,2015,10710.37993,10658.69572,10658.69572,10658.69572,10552.62376,10552.62376,10552.62376,10378.64281,10378.64281,10378.64281,10686.97908,10686.97908,10686.97908,10577.18381,10577.18381,10577.18381,10442.13069,10442.13069,10442.13069,10638.46882,10638.46882,10638.46882,10526.73236,10526.73236,10526.73236,10347.05787,10347.05787,10347.05787,10668.12705,10668.12705,10668.12705,10552.56134,10552.56134,10552.56134,10413.16301,10413.16301,10413.16301,10616.00097,10616.00097,10616.00097,10497.89496,10497.89496,10497.89496,10314.89545,10314.89545,10314.89545,10647.88595,10647.88595,10647.88595,10525.67418,10525.67418,10525.67418,10381.50349,10381.50349,10381.50349,,10710.37993,10710.37993,10710.37993,10710.37993,10710.37993,10710.37993
