Subbasin,Year,Months,Area,BMP_0,BMP_1,BMP_2,BMP_3,BMP_4,BMP_5,BMP_6,BMP_7,BMP_8,BMP_9,BMP_10,BMP_11,BMP_12,BMP_13,BMP_14,BMP_15,BMP_16,BMP_17,BMP_18,BMP_19,BMP_20,BMP_21,BMP_22,BMP_23,BMP_24,BMP_25,BMP_26,BMP_27,BMP_28,BMP_29,BMP_30,BMP_31,BMP_32,BMP_33,BMP_34,BMP_35,BMP_36,BMP_37,BMP_38,BMP_39,BMP_40,BMP_41,BMP_42,BMP_43,BMP_44,BMP_45,BMP_46,BMP_47,BMP_48,BMP_49,BMP_50,BMP_51,BMP_52,BMP_53,BMP_54,BMP_55,BMP56,BMP57,BMP58,BMP59,BMP60,BMP61
21,2003,2,11608.20591,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0.004,0.004,0.004,0.004,0.004,0.004
22,2003,2,10527.44521,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0.004,0.004,0.004,0.004,0.004,0.004
23,2003,2,5632.50742,0.006,0.006,0.004,0.004,0.004,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.006,0.004,0.004,0.004,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.006,0.004,0.004,0.004,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0,0.006,0.006,0.006,0.006,0.006,0.006
24,2003,2,7478.485416,0.006,0.006,0.004,0.004,0.004,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.006,0.004,0.004,0.004,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.006,0.004,0.004,0.004,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0.006,0.006,0.006,0.006,0.006,0.006
25,2003,2,6404.892316,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.002,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.002,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001
26,2003,2,15291.53204,0.005,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0,0.005,0.005,0.005,0.005,0.005,0.005
27,2003,2,9188.727004,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001
28,2003,2,7252.765203,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.003,0.003,0.003,0.003,0.003
29,2003,2,6862.579029,0.008,0.008,0.004,0.004,0.005,0.003,0.003,0.003,0.002,0.002,0.004,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.008,0.004,0.004,0.005,0.003,0.003,0.003,0.002,0.002,0.004,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.008,0.004,0.004,0.005,0.003,0.003,0.003,0.002,0.002,0.004,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0,0.008,0.008,0.008,0.008,0.008,0.008
30,2003,2,7913.705765,0.006,0.006,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.006,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.006,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0,0.006,0.006,0.006,0.006,0.006,0.006
31,2003,2,1022.118244,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
32,2003,2,3680.672096,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
33,2003,2,16171.59151,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001
34,2003,2,12564.10839,0.007,0.007,0.005,0.005,0.005,0.004,0.004,0.005,0.003,0.003,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.007,0.005,0.005,0.005,0.004,0.004,0.005,0.003,0.003,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.007,0.005,0.005,0.005,0.004,0.004,0.005,0.003,0.003,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0,0.007,0.007,0.007,0.007,0.007,0.007
35,2003,2,17982.72044,0.005,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0.005,0.005,0.005,0.005,0.005,0.005
36,2003,2,14641.88385,0.01,0.01,0.007,0.007,0.008,0.006,0.006,0.007,0.005,0.005,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.01,0.007,0.007,0.008,0.006,0.006,0.007,0.005,0.005,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.01,0.007,0.007,0.008,0.006,0.006,0.007,0.005,0.005,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0,0.01,0.01,0.01,0.01,0.01,0.01
37,2003,2,6227.688638,0.005,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.004,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.004,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.004,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0,0.005,0.005,0.005,0.005,0.005,0.005
38,2003,2,5046.446297,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001
39,2003,2,12235.42156,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003
40,2003,2,4231.520694,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.002,0.001,0.001,0.001,0.001,0.001,0,0,0,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.002,0.001,0.001,0.001,0.001,0.001,0,0,0,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.002,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0.002,0.002,0.002,0.002,0.002,0.002
41,2003,2,8730.921953,0.004,0.004,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.004,0.001,0.001,0.002,0.001,0.001,0.002,0,0,0.004,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.004,0.001,0.001,0.002,0.001,0.001,0.002,0,0,0.004,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.004,0.001,0.001,0.002,0.001,0.001,0.002,0,0,0,0.004,0.004,0.004,0.004,0.004,0.004
42,2003,2,9150.463174,0.009,0.009,0.005,0.005,0.005,0.003,0.003,0.004,0.002,0.002,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.009,0.005,0.005,0.005,0.003,0.003,0.004,0.002,0.002,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.009,0.005,0.005,0.005,0.003,0.003,0.004,0.002,0.002,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0,0.009,0.009,0.009,0.009,0.009,0.009
43,2003,2,6982.856064,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001
44,2003,2,6020.301584,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001
45,2003,2,9546.980178,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001
1,2003,3,8572.524772,0.016,0.017,0.012,0.012,0.015,0.011,0.011,0.014,0.01,0.01,0.01,0.007,0.007,0.009,0.006,0.006,0.008,0.006,0.006,0.017,0.012,0.012,0.015,0.011,0.011,0.014,0.01,0.01,0.01,0.007,0.007,0.009,0.006,0.006,0.008,0.006,0.006,0.017,0.012,0.012,0.015,0.011,0.011,0.014,0.01,0.01,0.01,0.007,0.007,0.009,0.006,0.006,0.008,0.006,0.006,0,0.016,0.016,0.016,0.016,0.016,0.016
2,2003,3,8158.536751,0.005,0.005,0.003,0.003,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.005,0.003,0.003,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.005,0.003,0.003,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0,0.005,0.005,0.005,0.005,0.005,0.005
3,2003,3,15331.04682,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0,0.005,0.005,0.005,0.005,0.005,0.005
4,2003,3,8968.593807,0.009,0.009,0.007,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.006,0.005,0.005,0.005,0.004,0.004,0.004,0.003,0.003,0.009,0.007,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.006,0.005,0.005,0.005,0.004,0.004,0.004,0.003,0.003,0.009,0.007,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.006,0.005,0.005,0.005,0.004,0.004,0.004,0.003,0.003,0,0.009,0.009,0.009,0.009,0.009,0.009
5,2003,3,11720.36025,0.01,0.008,0.006,0.006,0.007,0.005,0.006,0.006,0.004,0.005,0.004,0.003,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.008,0.006,0.006,0.007,0.006,0.005,0.005,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.008,0.007,0.006,0.006,0.005,0.005,0.005,0.005,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0,0.008,0.008,0.008,0.008,0.008,0.008
6,2003,3,6085.883429,0.007,0.007,0.005,0.005,0.006,0.005,0.005,0.006,0.004,0.004,0.005,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.002,0.007,0.005,0.005,0.006,0.005,0.005,0.006,0.004,0.004,0.005,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.002,0.007,0.005,0.005,0.006,0.005,0.005,0.006,0.004,0.004,0.005,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.002,0,0.007,0.007,0.007,0.007,0.007,0.007
7,2003,3,1738.092101,0.007,0.007,0.005,0.005,0.005,0.004,0.004,0.005,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.007,0.005,0.005,0.005,0.004,0.004,0.005,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.007,0.005,0.005,0.005,0.004,0.004,0.005,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0,0.007,0.007,0.007,0.007,0.007,0.007
8,2003,3,908.9749891,0.018,0.018,0.011,0.011,0.012,0.008,0.008,0.009,0.006,0.006,0,0,0,0,0,0,0,0,0,0.018,0.011,0.011,0.012,0.008,0.008,0.009,0.006,0.006,0,0,0,0,0,0,0,0,0,0.016,0.01,0.01,0.01,0.007,0.007,0.008,0.005,0.005,0,0,0,0,0,0,0,0,0,0,0.018,0.018,0.018,0.018,0.018,0.018
9,2003,3,6735.624618,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001
10,2003,3,4302.512045,0.005,0.005,0.004,0.004,0.003,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.005,0.004,0.004,0.003,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.005,0.004,0.004,0.003,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0,0.005,0.005,0.005,0.005,0.005,0.005
11,2003,3,5087.668444,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.003,0.003,0.003,0.003,0.003,0.003
12,2003,3,6229.751007,0.024,0.024,0.017,0.017,0.021,0.015,0.015,0.02,0.014,0.014,0.013,0.009,0.009,0.011,0.008,0.008,0.01,0.007,0.007,0.024,0.017,0.017,0.021,0.015,0.015,0.02,0.014,0.014,0.013,0.009,0.009,0.011,0.008,0.008,0.01,0.007,0.007,0.024,0.017,0.017,0.021,0.015,0.015,0.02,0.014,0.014,0.013,0.009,0.009,0.011,0.008,0.008,0.01,0.007,0.007,0,0.024,0.024,0.024,0.024,0.024,0.024
13,2003,3,9504.033747,0.023,0.023,0.017,0.016,0.02,0.015,0.014,0.019,0.014,0.014,0.014,0.01,0.009,0.011,0.008,0.008,0.011,0.008,0.008,0.023,0.017,0.016,0.02,0.015,0.014,0.019,0.014,0.014,0.014,0.01,0.009,0.011,0.008,0.008,0.011,0.008,0.008,0.023,0.017,0.016,0.02,0.015,0.014,0.019,0.014,0.014,0.014,0.01,0.009,0.011,0.008,0.008,0.011,0.008,0.008,0,0.023,0.023,0.023,0.023,0.023,0.023
14,2003,3,6459.722758,0.006,0.006,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.006,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.006,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0,0.006,0.006,0.006,0.006,0.006,0.006
15,2003,3,6765.943223,0.018,0.018,0.013,0.013,0.015,0.011,0.011,0.014,0.01,0.01,0.009,0.006,0.006,0.007,0.005,0.005,0.007,0.005,0.005,0.018,0.013,0.013,0.015,0.011,0.011,0.014,0.01,0.01,0.009,0.006,0.006,0.007,0.005,0.005,0.007,0.005,0.005,0.018,0.013,0.013,0.015,0.011,0.011,0.014,0.01,0.01,0.009,0.006,0.006,0.007,0.005,0.005,0.007,0.005,0.005,0,0.018,0.018,0.018,0.018,0.018,0.018
16,2003,3,14016.4601,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.003,0.003,0.003,0.003,0.003,0.003
17,2003,3,12348.65779,0.018,0.018,0.013,0.013,0.016,0.011,0.011,0.014,0.01,0.01,0.012,0.008,0.008,0.01,0.007,0.007,0.008,0.006,0.006,0.018,0.013,0.013,0.015,0.011,0.011,0.014,0.01,0.01,0.012,0.008,0.008,0.01,0.007,0.007,0.008,0.006,0.006,0.018,0.013,0.013,0.015,0.011,0.011,0.014,0.01,0.01,0.012,0.008,0.008,0.01,0.007,0.007,0.008,0.006,0.006,0,0.018,0.018,0.018,0.018,0.018,0.018
18,2003,3,7060.228951,0.016,0.016,0.013,0.012,0.013,0.01,0.01,0.011,0.009,0.009,0.008,0.006,0.006,0.006,0.005,0.005,0.005,0.004,0.004,0.016,0.013,0.012,0.013,0.01,0.01,0.011,0.009,0.009,0.008,0.006,0.006,0.006,0.005,0.005,0.005,0.004,0.004,0.016,0.013,0.012,0.013,0.01,0.01,0.011,0.009,0.009,0.008,0.006,0.006,0.006,0.005,0.005,0.005,0.004,0.004,0,0.016,0.016,0.016,0.016,0.016,0.016
19,2003,3,538.7279179,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.001,0.004,0.004,0.004,0.004,0.004,0.004
20,2003,3,5128.848334,0.009,0.009,0.007,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.009,0.007,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.009,0.007,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0,0.009,0.009,0.009,0.009,0.009,0.009
21,2003,3,11608.20591,0.009,0.009,0.007,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.009,0.007,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.009,0.007,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0,0.009,0.009,0.009,0.009,0.009,0.009
22,2003,3,10527.44521,0.008,0.008,0.007,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.008,0.007,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.008,0.007,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0,0.008,0.008,0.008,0.008,0.008,0.008
23,2003,3,5632.50742,0.009,0.009,0.007,0.007,0.007,0.005,0.005,0.004,0.003,0.003,0.006,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.009,0.007,0.007,0.007,0.005,0.005,0.004,0.003,0.003,0.006,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.009,0.007,0.007,0.007,0.005,0.005,0.004,0.003,0.003,0.006,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0,0.009,0.009,0.009,0.009,0.009,0.009
24,2003,3,7478.485416,0.013,0.012,0.01,0.01,0.01,0.008,0.008,0.008,0.007,0.007,0.005,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.012,0.01,0.01,0.01,0.008,0.008,0.008,0.007,0.007,0.005,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.012,0.01,0.01,0.01,0.008,0.008,0.008,0.007,0.007,0.005,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0,0.013,0.013,0.013,0.013,0.013,0.013
25,2003,3,6404.892316,0.005,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0,0.005,0.005,0.005,0.005,0.005,0.005
26,2003,3,15291.53204,0.008,0.008,0.006,0.006,0.007,0.005,0.005,0.005,0.004,0.004,0.006,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.008,0.006,0.006,0.007,0.005,0.005,0.005,0.004,0.004,0.006,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.008,0.006,0.006,0.007,0.005,0.005,0.005,0.004,0.004,0.006,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0,0.008,0.008,0.008,0.008,0.008,0.008
27,2003,3,9188.727004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2003,3,7252.765203,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.003,0.003,0.003,0.003,0.003
29,2003,3,6862.579029,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001
30,2003,3,7913.705765,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002
31,2003,3,1022.118244,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006
