Date,Nitrate_loading (kg/d),TP_loading (kg/d)
2/27/2005,1858.62975,1315.30791
2/28/2005,1660.13636,1246.03703
3/1/2005,1522.84016,1218.27213
3/2/2005,1524.36272,1299.17277
3/3/2005,1489.12121,1346.97782
3/4/2005,1621.72133,1417.9909
3/5/2005,1764.07108,1497.28255
3/6/2005,1880.24213,1470.20367
3/7/2005,2130.41369,1542.12251
3/8/2005,2267.82437,1526.14596
3/9/2005,2557.99932,1623.77348
3/10/2005,2650.21742,1595.82984
3/11/2005,2449.82914,1520.33514
3/12/2005,2331.74666,1498.98
3/13/2005,2013.02123,1478.16052
3/14/2005,1744.48296,1482.33388
3/15/2005,1461.26043,1461.26043
3/16/2005,1928.43215,1348.54922
3/17/2005,2443.46917,1273.60711
3/18/2005,2243.86034,1721.34574
3/19/2005,2236.60623,2381.8797
3/20/2005,1947.87623,2046.10499
3/21/2005,1594.59416,1645.65035
3/22/2005,1337.85818,1348.45508
3/23/2005,1267.033,1124.57385
3/24/2005,1225.72787,925.95747
3/25/2005,1262.40216,949.69199
3/26/2005,1243.58314,931.59936
3/27/2005,1237.41211,930.72865
3/28/2005,1427.7273,1078.23156
3/29/2005,1273.7719,965.8734
3/30/2005,1346.02675,1026.42548
3/31/2005,1506.10829,1154.42818
4/1/2005,1463.72842,1002.487
4/2/2005,1598.67954,980.06628
4/3/2005,1827.02588,1094.26423
4/4/2005,1828.61456,1072.16454
4/5/2005,1980.82118,1138.97218
4/6/2005,1913.86421,1123.05552
4/7/2005,1843.59121,1106.15473
4/8/2005,1639.15037,1061.41466
4/9/2005,1557.26761,1089.91294
4/10/2005,1565.15025,1131.73665
4/11/2005,1595.13214,1194.58263
4/12/2005,1351.8367,1051.42855
4/13/2005,1353.41843,1002.91968
4/14/2005,1298.89299,914.40914
4/15/2005,1666.98406,1147.04964
4/16/2005,2013.09478,1362.47117
4/17/2005,2157.67324,1317.852
4/18/2005,2506.72757,1402.66859
4/19/2005,2879.77054,1493.68318
4/20/2005,2371.25666,1253.26995
4/21/2005,1998.09559,1083.58261
4/22/2005,1747.41259,905.67116
4/23/2005,1469.63749,715.63673
4/24/2005,1232.37312,751.00779
4/25/2005,1025.62454,805.77728
4/26/2005,779.85542,827.51325
4/27/2005,939.22524,936.95475
4/28/2005,1125.06855,1067.29042
4/29/2005,1118.3601,1084.33549
4/30/2005,1188.32247,1176.87363
5/1/2005,1086.93096,1101.46021
5/2/2005,1019.22065,1056.13023
5/3/2005,1097.87232,1162.54362
5/4/2005,1154.83618,1261.55897
5/5/2005,1085.41309,1220.90563
5/6/2005,1122.97205,1224.05743
5/7/2005,1134.67112,1198.97013
5/8/2005,1269.89015,1254.37214
5/9/2005,1317.95092,1214.72403
5/10/2005,1463.31145,1255.80029
5/11/2005,1076.23775,1042.17959
5/12/2005,719.21129,841.76747
5/13/2005,902.72596,1111.29802
5/14/2005,1081.33116,1375.34869
5/15/2005,1205.63454,1293.83897
5/16/2005,1380.28836,1274.43481
5/17/2005,1623.24319,1308.80156
5/18/2005,1364.91226,1097.61374
5/19/2005,1252.5924,1003.97419
5/20/2005,1258.70754,1006.03318
5/21/2005,1140.60185,909.00458
5/22/2005,1052.73993,884.38585
5/23/2005,1025.29398,906.52918
5/24/2005,1069.45107,993.77563
5/25/2005,1099.02963,1029.01846
5/26/2005,1185.89231,1118.61873
5/27/2005,1198.88416,1133.7003
5/28/2005,1241.18114,1176.54292
5/29/2005,1110.94598,1048.07109
5/30/2005,1145.56397,1075.69391
5/31/2005,1165.28111,1089.22213
6/1/2005,1338.5988,1117.85735
6/2/2005,1570.55891,1193.91561
6/3/2005,1510.32184,1194.23872
6/4/2005,1847.78952,1511.68827
6/5/2005,1904.00484,1498.94009
6/6/2005,1917.15851,1455.67382
6/7/2005,1899.78286,1394.08526
6/8/2005,1833.5703,1360.78192
6/9/2005,1421.05504,1070.62011
6/10/2005,1297.25601,1142.77975
6/11/2005,1174.04404,1232.65561
6/12/2005,962.87864,1005.58776
6/13/2005,805.99929,835.0997
6/14/2005,564.68946,577.45882
6/15/2005,1261.63839,774.02029
6/16/2005,1814.16465,889.21555
6/17/2005,1649.39765,913.99742
6/18/2005,1681.58444,1050.99028
6/19/2005,1557.39469,1031.35978
6/20/2005,1441.30569,1014.60335
6/21/2005,1328.32012,997.56841
6/22/2005,1494.20503,1070.25116
6/23/2005,1598.80694,1094.22933
6/24/2005,1630.80192,1061.30422
6/25/2005,1664.71239,1032.45518
6/26/2005,1728.16493,1041.68408
6/27/2005,1730.43128,1015.38068
6/28/2005,1777.097,1016.60402
6/29/2005,1814.27382,994.04443
6/30/2005,1885.69212,991.87405
7/1/2005,1631.22355,946.49417
7/2/2005,1351.69785,880.1589
7/3/2005,1143.07498,884.27
7/4/2005,1000.727,951.09377
7/5/2005,766.57525,941.47349
7/6/2005,984.8842,923.98147
7/7/2005,1318.69471,1018.32536
7/8/2005,1326.41634,1084.22567
7/9/2005,1289.78058,1117.70586
7/10/2005,1217.3728,1047.20241
7/11/2005,1148.0269,979.52781
7/12/2005,1105.26713,934.53481
7/13/2005,1275.39436,991.68285
7/14/2005,1372.33624,993.36999
7/15/2005,1154.5433,764.07047
7/16/2005,1020.52593,596.96826
7/17/2005,886.24882,479.53724
7/18/2005,833.14769,402.82881
7/19/2005,661.09439,267.47459
7/20/2005,990.84542,620.72192
7/21/2005,1403.75305,1032.67399
7/22/2005,1398.68287,852.16955
7/23/2005,1310.45045,631.04292
7/24/2005,1327.08869,797.19109
7/25/2005,1338.05112,964.91786
7/26/2005,1338.11755,1127.84194
7/27/2005,1286.93243,936.63288
7/28/2005,1306.3065,799.08298
7/29/2005,1165.55162,934.39153
7/30/2005,1065.25236,1097.60275
7/31/2005,893.32057,849.0861
8/1/2005,798.7046,679.00772
8/2/2005,743.94344,535.87176
8/3/2005,678.68775,507.74645
8/4/2005,641.71916,500.38137
8/5/2005,688.67263,625.00598
8/6/2005,743.81351,761.62076
8/7/2005,751.01124,652.00831
8/8/2005,763.48938,553.66396
8/9/2005,789.20087,468.34174
8/10/2005,870.0274,537.81545
8/11/2005,970.1411,618.23766
8/12/2005,996.41193,743.84536
8/13/2005,1042.02301,891.94591
8/14/2005,989.04725,958.50625
8/15/2005,995.52677,1077.6245
8/16/2005,1006.01341,1203.20541
8/17/2005,1064.65852,1338.96953
8/18/2005,1045.69554,1380.22454
8/19/2005,912.48804,1332.69144
8/20/2005,777.90091,1279.74297
8/21/2005,628.02923,924.94495
8/22/2005,522.96432,638.97979
8/23/2005,418.29219,344.13513
8/24/2005,1042.85165,897.26052
8/25/2005,1613.55626,1402.63387
8/26/2005,1651.55458,1605.98679
8/27/2005,1628.3695,1761.62027
8/28/2005,1673.53618,1743.76565
8/29/2005,1587.86736,1587.08555
8/30/2005,1496.30322,1427.77025
8/31/2005,1591.43349,1432.92418
9/1/2005,1472.17575,1239.08125
9/2/2005,1358.17315,1386.02013
9/3/2005,1077.31728,1343.79957
9/4/2005,923.93947,1241.32039
9/5/2005,807.55749,1191.1084
9/6/2005,648.17369,1079.52467
9/7/2005,546.5862,933.26389
9/8/2005,484.11249,854.17924
9/9/2005,586.01659,1027.67243
9/10/2005,678.73362,1185.16281
9/11/2005,772.72631,1221.36003
9/12/2005,834.73491,1213.19401
9/13/2005,929.05775,1256.64459
9/14/2005,770.36283,1141.69263
9/15/2005,716.31157,1199.60612
9/16/2005,604.24054,1216.80992
9/17/2005,533.1641,1293.32991
9/18/2005,480.4587,1082.57057
9/19/2005,408.10806,829.84146
9/20/2005,353.18346,615.8909
9/21/2005,506.08465,903.35068
9/22/2005,705.71151,1274.20134
9/23/2005,664.36475,951.29792
9/24/2005,617.28279,634.77247
9/25/2005,616.08562,682.75693
9/26/2005,607.87383,726.43859
9/27/2005,546.04242,704.27062
9/28/2005,473.28049,675.67356
9/29/2005,398.70254,643.43045
9/30/2005,419.53125,732.57842
10/1/2005,462.06317,860.3009
10/2/2005,529.64057,961.43052
10/3/2005,568.939,1009.21362
10/4/2005,592.31395,1028.75581
10/5/2005,629.11127,1108.65584
10/6/2005,581.35971,1038.82309
10/7/2005,570.008,1065.51805
10/8/2005,649.13169,1267.00276
10/9/2005,601.27528,1148.84043
10/10/2005,569.41969,1064.49789
10/11/2005,560.21393,1024.15709
10/12/2005,613.76948,889.24083
10/13/2005,672.97564,740.72487
10/14/2005,737.57909,867.27084
10/15/2005,779.33379,966.35604
10/16/2005,856.46529,1048.1112
10/17/2005,910.9585,1101.917
10/18/2005,986.13433,1180.58336
10/19/2005,834.58694,929.46291
10/20/2005,737.41257,746.82635
10/21/2005,713.11768,796.66812
10/22/2005,737.72867,907.20992
10/23/2005,729.96753,1003.19214
10/24/2005,694.41557,1063.24943
10/25/2005,649.24887,1104.96082
10/26/2005,550.19189,969.69133
10/27/2005,422.17232,784.36387
10/28/2005,369.63295,754.05554
10/29/2005,362.25127,814.72447
10/30/2005,352.17551,803.29101
10/31/2005,315.82062,732.186
11/1/2005,280.38484,662.52223
11/2/2005,391.39661,847.56853
11/3/2005,542.95312,1118.60019
11/4/2005,535.04861,1119.73619
11/5/2005,545.71242,1159.6099
11/6/2005,556.40292,1167.10626
11/7/2005,542.87941,1124.06362
11/8/2005,506.74449,1035.70534
11/9/2005,598.13651,1157.09887
11/10/2005,612.10967,1125.2016
11/11/2005,538.77868,1129.27487
11/12/2005,501.95393,1210.75452
11/13/2005,426.96223,1000.29705
11/14/2005,372.46934,839.28601
11/15/2005,341.59848,728.66571
11/16/2005,364.35608,912.99804
11/17/2005,409.51296,1169.47451
11/18/2005,479.47371,1159.87337
11/19/2005,511.86908,1080.30339
11/20/2005,581.28201,1094.68657
11/21/2005,694.83139,1186.43595
11/22/2005,743.5429,1165.58533
11/23/2005,782.24847,1215.96446
11/24/2005,907.78935,1443.308
11/25/2005,810.40454,1245.82386
11/26/2005,771.73927,1145.23936
11/27/2005,815.96639,1102.79613
11/28/2005,776.12923,944.79951
11/29/2005,873.7255,944.79408
11/30/2005,916.17442,1096.17661
12/1/2005,789.62776,1036.70483
12/2/2005,712.02634,973.32153
12/3/2005,645.45789,921.58084
12/4/2005,596.7276,986.84828
12/5/2005,596.67699,1140.82727
12/6/2005,547.90859,1210.78013
12/7/2005,550.26138,1145.08837
12/8/2005,538.94268,1050.99933
12/9/2005,538.34429,938.93003
12/10/2005,529.28105,814.1863
12/11/2005,552.05282,895.91906
12/12/2005,531.86732,908.1151
12/13/2005,527.87612,945.87758
12/14/2005,613.95613,1033.39151
12/15/2005,672.94702,1075.76742
12/16/2005,745.19376,1090.05057
12/17/2005,799.88914,1075.35741
12/18/2005,869.63592,1123.72914
12/19/2005,896.22884,1116.62896
12/20/2005,1019.69789,1228.36194
12/21/2005,876.73213,1179.32694
12/22/2005,727.25323,1122.61453
12/23/2005,879.50496,1170.07312
12/24/2005,1003.91894,1170.39371
12/25/2005,1050.73311,1149.69413
12/26/2005,1218.8559,1262.56544
12/27/2005,1330.11004,1313.43154
12/28/2005,1174.46422,1393.82221
12/29/2005,957.25174,1406.1405
12/30/2005,925.88126,1210.44109
12/31/2005,989.67234,1152.10939
1/1/2006,829.47857,976.05888
1/2/2006,1126.40138,1338.17615
1/3/2006,1018.60723,1220.50363
1/4/2006,1022.35543,1180.07109
1/5/2006,1026.37853,1141.64029
1/6/2006,1069.86725,1108.95426
1/7/2006,1073.9405,1035.62458
1/8/2006,1067.76498,1028.76958
1/9/2006,1087.28846,1046.70483
1/10/2006,1232.62792,1185.67066
1/11/2006,1107.17006,1168.51566
1/12/2006,947.92572,1112.98171
1/13/2006,1278.97534,1464.27163
1/14/2006,846.70404,938.20478
1/15/2006,705.2234,940.70883
1/16/2006,623.1012,1021.01593
1/17/2006,482.38994,999.57915
1/18/2006,417.08707,957.92526
1/19/2006,460.96395,946.75337
1/20/2006,580.28518,1084.35189
1/21/2006,570.13252,978.67975
1/22/2006,603.77199,962.8418
1/23/2006,666.66453,994.21866
1/24/2006,679.62657,953.2005
1/25/2006,665.62869,1026.13142
1/26/2006,672.19528,1139.55347
1/27/2006,619.07646,980.50818
1/28/2006,1113.42518,1642.10189
1/29/2006,899.98223,1273.27205
1/30/2006,854.79517,1159.11715
1/31/2006,802.97381,1042.66749
2/1/2006,770.05971,974.41019
2/2/2006,849.62089,1050.19122
2/3/2006,805.36324,1104.45999
2/4/2006,763.92128,1157.02541
2/5/2006,719.32632,1071.63064
2/6/2006,672.09833,983.55854
2/7/2006,689.3813,989.5201
2/8/2006,733.02159,845.75266
2/9/2006,828.37236,777.87495
2/10/2006,879.31113,941.31094
2/11/2006,882.50023,1058.91015
2/12/2006,874.56962,1047.06157
2/13/2006,882.03929,1053.68856
2/14/2006,852.1768,1015.81175
2/15/2006,1313.00731,1258.29867
2/16/2006,1413.1763,1088.9104
2/17/2006,1082.14224,803.69438
2/18/2006,1065.07038,761.3739
2/19/2006,1144.81346,800.8653
2/20/2006,1178.60787,806.49038
2/21/2006,1147.69846,767.81027
2/22/2006,1164.04708,932.92469
2/23/2006,1199.92765,1110.21344
2/24/2006,1146.95126,1193.55681
2/25/2006,1042.9816,1221.21263
2/26/2006,989.40128,1245.58222
2/27/2006,958.66114,1303.7482
2/28/2006,841.38592,1242.83149
3/1/2006,935.86237,1248.56639
3/2/2006,957.96803,1161.49628
3/3/2006,960.03069,1101.68345
3/4/2006,926.83051,1001.60574
3/5/2006,948.92047,1113.73568
3/6/2006,939.53468,1192.8308
3/7/2006,953.28949,1304.62187
3/8/2006,1137.20504,1492.93372
3/9/2006,1341.276,1653.46955
3/10/2006,820.36103,1053.54585
3/11/2006,1477.411,1972.39394
3/12/2006,1637.98688,2030.88238
3/13/2006,1391.7231,1594.87731
3/14/2006,1032.46301,1087.5277
3/15/2006,1417.57245,1084.20926
3/16/2006,1747.52696,1088.62335
3/17/2006,1583.00183,1125.52883
3/18/2006,1470.67418,1196.53782
3/19/2006,1312.41936,1160.6151
3/20/2006,1146.60411,1111.11149
3/21/2006,1094.63594,1173.81646
3/22/2006,992.70973,1153.78818
3/23/2006,852.79049,1096.44491
3/24/2006,864.20583,1083.12269
3/25/2006,870.46748,1065.37291
3/26/2006,891.82655,1063.55977
3/27/2006,1093.96903,1273.23552
3/28/2006,947.51841,1077.80219
3/29/2006,933.97917,1033.1303
3/30/2006,1254.06916,1352.09194
3/31/2006,1234.64933,1244.68085
4/1/2006,1023.35198,958.90916
4/2/2006,1452.73346,1338.43209
4/3/2006,1272.28993,1151.89421
4/4/2006,1166.9132,1037.59034
4/5/2006,1247.00689,878.79921
4/6/2006,3520.85224,1890.44587
4/7/2006,2208.61788,1292.73129
4/8/2006,1575.32035,1015.38736
4/9/2006,1188.59073,1004.58725
4/10/2006,1007.9206,1112.65578
4/11/2006,721.75428,1046.69993
4/12/2006,686.15345,1056.69096
4/13/2006,680.20979,1106.95193
4/14/2006,706.69794,1091.70494
4/15/2006,879.35881,1292.18112
4/16/2006,1014.8169,1316.61008
4/17/2006,1003.064,1142.66386
4/18/2006,1057.05644,1049.87779
4/19/2006,1064.62067,968.61749
4/20/2006,1146.04707,970.07339
4/21/2006,1099.61358,982.12186
4/22/2006,1047.52293,991.40013
4/23/2006,933.4415,996.59708
4/24/2006,850.35602,1027.86554
4/25/2006,765.75725,1052.91622
4/26/2006,741.81677,966.37372
4/27/2006,807.84079,1000.81758
4/28/2006,798.68366,962.06195
4/29/2006,1112.42849,1306.46794
4/30/2006,1535.19607,1528.35996
5/1/2006,1314.85813,1099.38726
5/2/2006,1089.42941,755.14239
5/3/2006,1279.55822,678.13985
5/4/2006,1533.727,634.82961
5/5/2006,1402.90609,674.32919
5/6/2006,1410.68945,777.93461
5/7/2006,1302.97489,818.59269
5/8/2006,1311.31287,931.01326
5/9/2006,1205.56981,961.03232
5/10/2006,1566.59193,1293.70172
5/11/2006,1038.55676,909.65787
5/12/2006,898.23854,897.95073
5/13/2006,1016.60426,1119.98774
5/14/2006,1001.87716,1006.00343
5/15/2006,1286.07912,1184.6587
5/16/2006,1178.94039,1001.7586
5/17/2006,1352.33626,1130.81894
5/18/2006,1184.81905,975.73334
5/19/2006,1169.75327,959.85608
5/20/2006,1328.15025,1166.02499
5/21/2006,1211.08753,1125.15044
5/22/2006,1295.59902,1180.11784
5/23/2006,1317.09915,1172.12571
5/24/2006,1542.09289,1345.99091
5/25/2006,1321.98662,1092.49545
5/26/2006,1405.12602,1147.92536
5/27/2006,1440.0276,1229.21764
5/28/2006,1409.80363,1174.69789
5/29/2006,1495.97274,1217.44199
5/30/2006,1565.02401,1269.27144
5/31/2006,1995.05431,1612.2584
6/1/2006,693.46137,556.62107
6/2/2006,907.37889,754.38134
6/3/2006,792.5289,680.97258
6/4/2006,788.80202,762.4788
6/5/2006,785.53634,841.22789
6/6/2006,810.77622,950.37268
6/7/2006,772.33947,975.96122
6/8/2006,728.50499,991.1922
6/9/2006,694.29773,1054.46865
6/10/2006,735.58538,1244.36723
6/11/2006,704.76654,1242.64159
6/12/2006,651.28342,1199.71251
6/13/2006,929.06699,1792.6339
6/14/2006,782.91127,1277.78852
6/15/2006,833.44583,1162.63228
6/16/2006,801.45912,1274.99044
6/17/2006,692.14556,1259.97372
6/18/2006,604.08875,1173.7258
6/19/2006,538.93851,1126.92615
6/20/2006,548.26061,1246.39621
6/21/2006,485.32889,1094.99824
6/22/2006,466.75362,1044.90429
6/23/2006,503.09586,1032.67643
6/24/2006,502.12663,946.73812
6/25/2006,542.47077,983.12213
6/26/2006,604.38714,1055.1857
6/27/2006,575.76041,970.32247
6/28/2006,1089.01298,1735.55484
6/29/2006,922.55041,1395.26219
6/30/2006,888.56096,1360.42241
7/1/2006,652.35548,1010.36378
7/2/2006,634.88297,978.59491
7/3/2006,787.24256,1207.8674
7/4/2006,794.92184,1214.27473
7/5/2006,754.74686,1065.97149
7/6/2006,693.31026,939.97848
7/7/2006,816.54246,1079.33774
7/8/2006,909.38475,1179.08897
7/9/2006,1088.4852,1107.9024
7/10/2006,1366.20609,1087.33853
7/11/2006,2169.61153,1334.22567
7/12/2006,2104.49931,1573.52146
7/13/2006,841.39228,876.63384
7/14/2006,826.65033,1030.70188
7/15/2006,823.37455,1166.07125
7/16/2006,884.21824,1104.88169
7/17/2006,948.6605,1050.6996
7/18/2006,1126.06348,1109.31425
7/19/2006,1797.77922,1201.52178
7/20/2006,2471.48056,1329.0037
7/21/2006,2415.39914,1371.94671
7/22/2006,1810.09524,1099.383
7/23/2006,1490.00173,1133.19024
7/24/2006,1260.30305,1234.50737
7/25/2006,1165.24875,1536.30562
7/26/2006,1033.11845,1433.98145
7/27/2006,870.00873,1286.09986
7/28/2006,1006.77703,1320.46495
7/29/2006,1146.79844,1362.8975
7/30/2006,1249.14533,1285.42101
7/31/2006,1332.6358,1202.91686
8/1/2006,1394.47312,1115.5785
8/2/2006,1583.64993,1179.26405
8/3/2006,1565.09404,1085.57587
8/4/2006,1480.39633,1075.80576
8/5/2006,1456.61358,1111.0337
8/6/2006,1288.392,1040.30357
8/7/2006,1332.85876,1141.64218
8/8/2006,1432.36886,1304.47878
8/9/2006,1387.46065,1355.04334
8/10/2006,1288.68681,1351.85773
8/11/2006,1289.91041,1312.68763
8/12/2006,1295.16668,1281.43699
8/13/2006,1312.28914,1237.17495
8/14/2006,1402.77892,1262.95208
8/15/2006,1371.4919,1181.59302
8/16/2006,1357.43288,1185.06045
8/17/2006,1276.37817,1129.90855
8/18/2006,1775.41783,1438.69534
8/19/2006,1655.16592,1201.87131
8/20/2006,1132.25801,981.18645
8/21/2006,1129.66325,1160.09189
8/22/2006,984.07044,1192.47494
8/23/2006,1340.27508,1187.51719
8/24/2006,1759.09517,1242.36096
8/25/2006,1476.5793,1252.53312
8/26/2006,1272.85314,1337.22107
8/27/2006,1388.73302,1640.17405
8/28/2006,1309.72182,1843.82249
8/29/2006,647.55586,1230.0387
8/30/2006,939.66618,1215.2625
8/31/2006,1016.35533,1026.82123
9/1/2006,990.52774,1104.7139
9/2/2006,989.87533,1209.69401
9/3/2006,956.00598,1158.99919
9/4/2006,1159.39828,1394.09726
9/5/2006,993.0679,1184.08813
9/6/2006,1012.40245,1105.09079
9/7/2006,1258.96529,1281.0524
9/8/2006,1227.36519,1375.11851
9/9/2006,1057.82053,1310.02744
9/10/2006,1127.37854,1421.78637
9/11/2006,1357.68272,1748.43356
9/12/2006,954.93989,1260.07592
9/13/2006,1046.01394,1218.31907
9/14/2006,1165.05191,1221.60783
9/15/2006,1073.44633,1321.23604
9/16/2006,1170.25338,1707.56817
9/17/2006,1020.699,1604.10438
9/18/2006,790.92273,1361.94459
9/19/2006,527.12822,1019.18333
9/20/2006,888.66895,1078.17592
9/21/2006,1440.74787,1309.77079
9/22/2006,1508.60429,1404.95019
9/23/2006,1494.28272,1424.89646
9/24/2006,1314.46712,1215.48178
9/25/2006,1393.63874,1248.32311
9/26/2006,1247.14118,1080.85569
9/27/2006,1282.98428,1157.41561
9/28/2006,1144.46193,1074.79903
9/29/2006,1193.63819,1124.58474
9/30/2006,1308.6416,1236.51175
10/1/2006,1394.02909,1292.70868
10/2/2006,1452.44516,1323.57113
10/3/2006,1606.91412,1440.68162
10/4/2006,2444.73891,1398.54244
10/5/2006,3369.82952,1409.60189
10/6/2006,2739.41703,1244.72003
10/7/2006,2401.55374,1209.33856
10/8/2006,1968.52161,1258.02398
10/9/2006,1596.47971,1360.21264
10/10/2006,967.01705,1194.55048
10/11/2006,1120.54477,1180.51758
10/12/2006,1038.89631,920.96754
10/13/2006,1015.92815,947.85152
10/14/2006,977.67571,967.40241
10/15/2006,866.87816,837.74833
10/16/2006,1737.04479,1627.57125
10/17/2006,1110.33396,997.32744
10/18/2006,947.90959,917.31212
10/19/2006,1090.66482,1105.91067
10/20/2006,984.46611,1079.76225
10/21/2006,1037.17502,1233.5455
10/22/2006,829.83734,1018.05806
10/23/2006,843.32883,1070.4201
10/24/2006,705.1327,929.21277
10/25/2006,845.32104,940.0906
10/26/2006,1064.60818,986.06001
10/27/2006,1110.62544,944.96795
10/28/2006,865.1846,672.92136
10/29/2006,889.00713,821.91226
10/30/2006,919.71642,981.25879
10/31/2006,890.17501,1072.77501
11/1/2006,837.98524,985.29366
11/2/2006,777.50512,888.7286
11/3/2006,807.04808,949.33631
11/4/2006,811.9585,983.249
11/5/2006,763.54748,911.99044
11/6/2006,743.50766,875.21179
11/7/2006,772.37127,895.24852
11/8/2006,779.06191,869.39549
11/9/2006,908.36758,982.60916
11/10/2006,1038.97349,1220.77928
11/11/2006,651.1188,850.04743
11/12/2006,492.0872,797.38269
11/13/2006,381.89184,819.15515
11/14/2006,338.15416,1079.82
11/15/2006,686.40665,1314.75436
11/16/2006,590.31501,768.00578
11/17/2006,703.22258,834.36099
11/18/2006,793.3993,879.99131
11/19/2006,883.27712,891.5708
11/20/2006,1040.46146,971.88316
11/21/2006,1301.20592,1138.85362
11/22/2006,1192.9784,1074.77503
11/23/2006,1130.41636,1052.27698
11/24/2006,1229.33461,1161.03824
11/25/2006,1191.08872,1141.22919
11/26/2006,1254.81042,1332.99175
11/27/2006,1164.24581,1359.19777
11/28/2006,1209.05693,1539.83665
11/29/2006,1662.44154,1680.3089
11/30/2006,4050.42655,3049.0711
12/1/2006,2431.38353,1752.84621
12/2/2006,1332.29287,906.96724
12/3/2006,1188.41318,1114.56962
12/4/2006,845.79442,1087.53907
12/5/2006,790.75303,1409.99917
12/6/2006,904.38177,1368.87224
12/7/2006,979.92114,1294.46372
12/8/2006,996.42524,1445.68135
12/9/2006,971.50523,1540.97
12/10/2006,898.99823,1277.47316
12/11/2006,1297.67913,1620.32507
12/12/2006,1214.84527,1298.18069
12/13/2006,1133.5581,1143.35126
12/14/2006,1198.97801,1144.99946
12/15/2006,1538.58524,1084.3829
12/16/2006,2069.5743,1188.25822
12/17/2006,2751.14853,1368.29777
12/18/2006,3053.48573,1359.98304
12/19/2006,3243.16894,1322.83613
12/20/2006,5137.98999,1787.5024
12/21/2006,6726.93855,1926.4807
12/22/2006,6167.33382,1696.7082
12/23/2006,4654.94896,1222.19987
12/24/2006,3187.42386,1051.26258
12/25/2006,3054.53704,1239.2382
12/26/2006,3204.12244,1576.42824
12/27/2006,2210.6855,1305.35715
12/28/2006,1742.8444,1281.50324
12/29/2006,1713.46644,1267.44612
12/30/2006,1875.7235,1396.55699
12/31/2006,2454.08503,1782.16732
1/1/2007,1768.76177,1248.41646
1/2/2007,1606.5997,1097.3181
1/3/2007,1425.0933,976.18891
1/4/2007,2253.54368,1548.35314
1/5/2007,1790.61105,1108.12237
1/6/2007,1512.75204,831.10569
1/7/2007,1544.96024,942.28299
